index,date,orgunit,orgunituid,mech_code,operatingunit,psnu,hts_tst.u15.f,hts_tst.u15.m,hts_tst.o15.f,hts_tst.o15.m,hts_tst_pos.u15.f,hts_tst_pos.u15.m,hts_tst_pos.o15.f,hts_tst_pos.o15.m,tx_new.u15.f,tx_new.u15.m,tx_new.o15.f,tx_new.o15.m,vmmc_circ.u15.m,vmmc_circ.o15.m,prep_new.u15.f,prep_new.u15.m,prep_new.o15.f,prep_new.o15.m,tx_curr.u15.f,tx_curr.u15.m,tx_curr.o15.f,tx_curr.o15.m,tx_mmd.u15.f.u3mo,tx_mmd.u15.m.u3mo,tx_mmd.o15.f.u3mo,tx_mmd.o15.m.u3mo,tx_mmd.u15.f.35mo,tx_mmd.u15.m.35mo,tx_mmd.o15.f.35mo,tx_mmd.o15.m.35mo,tx_mmd.u15.f.o6mo,tx_mmd.u15.m.o6mo,tx_mmd.o15.f.o6mo,tx_mmd.o15.m.o6mo
235,1/10/2022,Karima  Dispensary,vxMg7ul5KmG,160356,Kenya,Bungoma,2,0,16,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,1/10/2022,Kayaya Dispensary,BcfQgFBndlC,160356,Kenya,Bungoma,1,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,1/10/2022,Khajula Dispensary,trLiMopkyu0,160356,Kenya,Busia,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,1/10/2022,Khalaba Medical Services,nh4odvyNWCs,160356,Kenya,Bungoma,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,1/10/2022,Khalala Dispensary,bQJMFLnPMTW,160356,Kenya,Bungoma,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,1/10/2022,Khalumuli District Hospital,WbyTcnrFutl,160356,Kenya,Bungoma,1,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1/10/2022,khamulati medical centre,xu7b0rMN0T6,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,1/10/2022,Khaoya Dispensary,Cys0nIAIUg1,160356,Kenya,Bungoma,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,1/10/2022,Khasoko Health Centre,gFGpQ6lJpTo,160356,Kenya,Bungoma,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1/10/2022,Khayo Dispensary,b72hsSnQNMH,160356,Kenya,Busia,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,1/10/2022,Khunyangu Sub-District Hospital,iKWDXD235ap,160356,Kenya,Busia,4,3,67,10,0,0,2,1,0,0,2,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1/10/2022,Kibabii Health Centre,gJ0u5TpaXCi,160356,Kenya,Bungoma,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,1/10/2022,Kibisi Dispensary,ng5M8MjlFpk,160356,Kenya,Bungoma,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1/10/2022,Kibuke Dispensary,ZHLC5RYNBOh,160356,Kenya,Bungoma,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,1/10/2022,Kimaeti Dispensary,oKdbQp3nh1Y,160356,Kenya,Bungoma,3,0,53,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1/10/2022,Kimalewa Health Centre,YPKfhnCHiW4,160356,Kenya,Bungoma,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1/10/2022,Kimilili District Hospital,ufM180r28Ji,160356,Kenya,Bungoma,0,0,73,8,0,0,4,1,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1/10/2022,Kongoli dispensary,PNNr6RKWivz,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1/10/2022,Kopsiro Dispensary,yGt3LlNVB83,160356,Kenya,Bungoma,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1/10/2022,Korosiandet Dispensary,EdRltVTLjX6,160356,Kenya,Bungoma,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,1/10/2022,Kwangamor dispensary,WvC9ehiEU48,160356,Kenya,Busia,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1/10/2022,Lukhoba Dispensary Maraka,WkTgC40dvrl,160356,Kenya,Trans Nzoia,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1/10/2022,Lukhome Dispensary (Bungoma West),c1uwTUgvzHV,160356,Kenya,Bungoma,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,1/10/2022,Lukhuna Dispensary,lAWBG9Tb74F,160356,Kenya,Bungoma,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,1/10/2022,Lukolis Dispensary,aZVN5PGMIyo,160356,Kenya,Busia,1,1,24,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,1/10/2022,Lukusi Dispensary,b9Xo8MgM9ae,160356,Kenya,Bungoma,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1/10/2022,Lumboka medical services,J5oZojVD0vI,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,1/10/2022,Lunakwe,IgtDjOQNvbH,160356,Kenya,Bungoma,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,1/10/2022,Lungai Dispensary,dds8LpfGq2Y,160356,Kenya,Bungoma,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1/10/2022,Lupida Health Centre,x1BmlkiJboy,160356,Kenya,Busia,1,0,9,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,1/10/2022,Lurare Dispensary,lBknNXh8nEv,160356,Kenya,Bungoma,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,1/10/2022,LUUYA DISPENSARY,ZLD30i4Of3F,160356,Kenya,Bungoma,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1/10/2022,Lwanda Dispensary (Bungoma West),vzpTDgvyd0U,160356,Kenya,Bungoma,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1/10/2022,Lwandanyi Dispensary,CVTLvvucj9m,160356,Kenya,Bungoma,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,1/10/2022,lwanyange dispensary,zsh9vd7GgKU,160356,Kenya,Busia,0,0,7,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,1/10/2022,Machwele Dispensary,AiU5yr0jlNl,160356,Kenya,Bungoma,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,1/10/2022,Madende Dispensary,gIQcyTeXICr,160356,Kenya,Busia,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,1/10/2022,Maeni Dispensary,zpRzkIEA96p,160356,Kenya,Bungoma,2,0,12,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1/10/2022,Mahanga Dispensary,ZyQSeKvEle1,160356,Kenya,Bungoma,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,1/10/2022,Makhanga Dispensary,EA1aTbWA3uJ,160356,Kenya,Bungoma,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,1/10/2022,Makhonge Dispensary,gMRmOJ3B9Xl,160356,Kenya,Bungoma,0,1,7,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,1/10/2022,Makutano  Dispensary,Uzmyc5WGDiw,160356,Kenya,Bungoma,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,1/10/2022,Malaba Dispensary,XmZknqebhJ5,160356,Kenya,Busia,1,1,33,12,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,1/10/2022,Malakisi Health Centre,DKjoxUjxI2F,160356,Kenya,Bungoma,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,1/10/2022,Malanga Dispensary,O5scaxCD9KR,160356,Kenya,Busia,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,1/10/2022,Masendebale Dispensary,MiOXbyurTGS,160356,Kenya,Busia,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,1/10/2022,Matayos Health Centre,t8p45KuJwSw,160356,Kenya,Busia,1,0,29,8,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,1/10/2022,Matulo  Dispensary,ojCPXuQMk0M,160356,Kenya,Bungoma,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1/10/2022,Mayanja Dispensary,Wjo5K0TCvcc,160356,Kenya,Bungoma,1,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,1/10/2022,Mechimeru Dispensary,W2JsDUY2SQ8,160356,Kenya,Bungoma,1,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,1/10/2022,Miendo Dispensary,k24FE2b5xYN,160356,Kenya,Bungoma,2,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,1/10/2022,Mihuu Dispensary,zjyfD2hA5nV,160356,Kenya,Bungoma,0,0,10,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,1/10/2022,Milo Health Centre,KBVam6F5ktb,160356,Kenya,Bungoma,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,1/10/2022,Miluki Dispensary,KtEDXzEn7LC,160356,Kenya,Bungoma,0,0,13,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,1/10/2022,Mission of Mercy Clinic,oOjjsQpzjai,160356,Kenya,Bungoma,0,0,8,5,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,1/10/2022,Moding Health Centre,f5cvoWbjtFp,160356,Kenya,Busia,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,1/10/2022,Moru Karisa Dispensary,rPm58PqHxgH,160356,Kenya,Busia,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,1/10/2022,Mt  Elgon District Hospital,PWoLzr8E74J,160356,Kenya,Bungoma,0,0,18,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1/10/2022,Mukhe Dispensary,VNIxqiyYviY,160356,Kenya,Bungoma,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,1/10/2022,Mukhobola Health Centre,GetoL576xIa,160356,Kenya,Busia,1,1,26,4,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,1/10/2022,Mumbule Dispensary,vKl0gQtOJTK,160356,Kenya,Bungoma,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,1/10/2022,Munongo Dispensary,bk2yyGFDTPJ,160356,Kenya,Busia,0,0,6,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,1/10/2022,Musibiriri Dispensary,nmT3c6J0qm6,160356,Kenya,Busia,2,2,10,6,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1/10/2022,Naitiri Health Centre,o22aeQocyro,160356,Kenya,Bungoma,2,2,15,13,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1/10/2022,NALONDO MODEL,ZlJVccpv7Nz,160356,Kenya,Bungoma,2,1,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,1/10/2022,Nambale Health Centre,o4BQxttykwz,160356,Kenya,Busia,4,0,39,20,0,0,2,1,0,0,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1/10/2022,Namboboto Dispensary,HVrTHMwXJac,160356,Kenya,Busia,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1/10/2022,Nambuku Dispensary,YjOvVIYu5YX,160356,Kenya,Busia,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,1/10/2022,Namuduru Dispensary,e3PNeQuyXaO,160356,Kenya,Busia,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1/10/2022,Namwatikho Dispensary,Z2bj20CCTD4,160356,Kenya,Bungoma,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1/10/2022,Nangina Dispensary,cT5i18tOkMo,160356,Kenya,Busia,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1/10/2022,Nasewa Health Centre,rM5O03z84as,160356,Kenya,Busia,0,0,9,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1/10/2022,Nasianda Dispensary,vhjabLtO5ea,160356,Kenya,Bungoma,0,0,22,6,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1/10/2022,Nasira Dispensary,tW9Eqx2Yu5w,160356,Kenya,Busia,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1/10/2022,Nasusi Dispensary,WVE68yPcN3Z,160356,Kenya,Bungoma,0,0,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,1/10/2022,Ndalu Health Centre,qGcFzdv2TZs,160356,Kenya,Bungoma,2,1,18,3,0,0,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,1/10/2022,Ngalasia Dispensary,QW8GxDFE6QW,160356,Kenya,Bungoma,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1/10/2022,Nzoia Medical Center,Vf6NJcHF0fw,160356,Kenya,Bungoma,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1/10/2022,Nzoia Sugar Dispensary,xOjic24Tpja,160356,Kenya,Bungoma,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,1/10/2022,Obekai Dispensary,KdKugqDXEnh,160356,Kenya,Busia,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1/10/2022,Ochude Dispensary,jKKw1dy8LIS,160356,Kenya,Busia,0,0,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1/10/2022,Okook dispensary,o6JdBwPsB1s,160356,Kenya,Busia,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1/10/2022,"Osieko
",SNsliDpDOAb,160356,Kenya,Busia,1,0,12,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1/10/2022,Port Victoria Hospital,AFUtMal1x9t,160356,Kenya,Busia,1,0,47,18,0,0,1,2,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,1/10/2022,Rukala Model Health Centre,gMnadsO4xOm,160356,Kenya,Busia,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,1/10/2022,Rumbiye Dispensary,pZIdIDeC151,160356,Kenya,Busia,0,0,10,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,1/10/2022,"Sango Natiri Dispensary
",njbrtwTnUgK,160356,Kenya,Bungoma,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,1/10/2022,Siboti Dispensary,ViTufXPTHNr,160356,Kenya,Bungoma,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,1/10/2022,Sikarira Dispensary,Voj10cNZEXG,160356,Kenya,Busia,0,0,14,3,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,1/10/2022,Sikulu Dispensary,CFxrq4Lx6EQ,160356,Kenya,Bungoma,0,1,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,1/10/2022,SIKUSI DISPENSARY,uwFkdN20Bpe,160356,Kenya,Bungoma,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1/10/2022,Sinoko Dispensary (Bungoma East),zrIK7afMUCu,160356,Kenya,Bungoma,0,0,19,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,1/10/2022,Sio Port Hospital,qjCasCWHc2v,160356,Kenya,Busia,0,0,18,9,0,0,1,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1/10/2022,"Sirakaru Dispensary
",e5DyaMFPIJU,160356,Kenya,Bungoma,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,1/10/2022,Sirimba Dispensary,cc0dGeyT2cR,160356,Kenya,Busia,0,0,4,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,1/10/2022,Sirisia Hospital,jpl0VQFR9zs,160356,Kenya,Bungoma,0,0,46,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,1/10/2022,Sisenye Dispensary,Tu2I2nfZkES,160356,Kenya,Busia,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,1/10/2022,Sitikho Dispensary,dJjFbjy7OjY,160356,Kenya,Bungoma,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,1/10/2022,Soteni Dispensary,jnIjT2WEUOh,160356,Kenya,Bungoma,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,1/10/2022,St Claires Dispensary,j2BYCkaBLcw,160356,Kenya,Busia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,1/10/2022,St Damiano Nursing Home,uGhU818IHWB,160356,Kenya,Bungoma,0,2,14,8,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,1/10/2022,Survivors Organization Clinic,IZAt0XMwgKT,160356,Kenya,Busia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,1/10/2022,Tamlega Dispensary,x1JIHL2JglD,160356,Kenya,Bungoma,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,1/10/2022,Tanaka Nursing Home,hyR1lmptMdf,160356,Kenya,Busia,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,1/10/2022,Teso District Hospital,XF3X3NXmQvZ,160356,Kenya,Busia,1,5,53,19,0,0,2,6,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,1/10/2022,Tongaren Model Health Centre,eS9Lcy9tnaH,160356,Kenya,Bungoma,0,3,11,2,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,1/10/2022,Tuikut Dispensary,qmu8BtWrOc2,160356,Kenya,Bungoma,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,1/10/2022,Webuye County Hospital,XIR0d6svlZM,160356,Kenya,Bungoma,2,1,81,26,0,0,5,4,0,0,6,4,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,1/10/2022,Webuye Health Centre,eU2iCOzWLFF,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,1/10/2022,Your Family Clinic,BQUyDrzHliq,160356,Kenya,Busia,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,1/17/2022,Aboloi Dispensary,VmemRezEHJf,160356,Kenya,Busia,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,1/17/2022,Ace Africa (k) Wellness Centre,nEwHdsmfYro,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,1/17/2022,Agenga Dispensary (Samia),FXx0gjbN8Gh,160356,Kenya,Busia,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,1/17/2022,Akichelesit Dispensary,jENzK3UPZdA,160356,Kenya,Busia,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,1/17/2022,AKUKURANUT DROP OFF POINT,b4KYUIrpGLo,160356,Kenya,Busia,0,0,63,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,1/17/2022,Alupe Sub-District Hospital,YAAfNu5mPkN,160356,Kenya,Busia,3,2,21,6,0,0,3,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,1/17/2022,Amase Dispensary,y970BRCblm2,160356,Kenya,Busia,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,1/17/2022,Amongura Community Dispensary,CAqv1omGcks,160356,Kenya,Busia,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,1/17/2022,Amukura Health Centre,lPtKlICjPxX,160356,Kenya,Busia,2,0,10,10,1,0,1,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
